时间,交易量中位数
"2021-11-30 00:00","17373.912",
"2021-12-01 00:00","19088.535",
"2021-12-02 00:00","15408.781",
"2021-12-03 00:00","15610.499",
"2021-12-04 00:00","29443.99",
"2021-12-05 00:00","3169.8186",
"2021-12-06 00:00","16058.61",
"2021-12-07 00:00","31957.633",
"2021-12-08 00:00","32704.984",
"2021-12-09 00:00","28432.75",
"2021-12-10 00:00","14989.164",
"2021-12-11 00:00","15304.16",
"2021-12-12 00:00","14419.651",
"2021-12-13 00:00","28222.697",
"2021-12-14 00:00","1337.0336",
"2021-12-15 00:00","29271.826",
"2021-12-16 00:00","28908.156",
"2021-12-17 00:00","32113.975",
"2021-12-18 00:00","26782.885",
"2021-12-19 00:00","2699.2913",
"2021-12-20 00:00","27913.607",
"2021-12-21 00:00","2992.8223",
"2021-12-22 00:00","17302.23",
"2021-12-23 00:00","30041.111",
"2021-12-24 00:00","32156.86",
"2021-12-25 00:00","27928.707",
"2021-12-26 00:00","2883.6204",
"2021-12-27 00:00","30248.182",
"2021-12-28 00:00","27859.06",
"2021-12-29 00:00","16545.094",
"2021-12-30 00:00","29724.848",
"2021-12-31 00:00","31245.615",
"2022-01-01 00:00","29444.93",
"2022-01-02 00:00","31686.387",
"2022-01-03 00:00","30687.344",
"2022-01-04 00:00","3196.3733",
"2022-01-05 00:00","33601.742",
"2022-01-06 00:00","29837.92",
"2022-01-07 00:00","28631.99",
"2022-01-08 00:00","3018.1519",
"2022-01-09 00:00","29714.336",
"2022-01-10 00:00","2918.1277",
"2022-01-11 00:00","29895.955",
"2022-01-12 00:00","31911.555",
"2022-01-13 00:00","16594.555",
"2022-01-14 00:00","30980.197",
"2022-01-15 00:00","29689.006",
"2022-01-16 00:00","29.451063",
"2022-01-17 00:00","36885.727",
"2022-01-18 00:00","35770.156",
"2022-01-19 00:00","31172.309",
"2022-01-20 00:00","28548.955",
"2022-01-21 00:00","19067.287",
"2022-01-22 00:00","19998.098",
"2022-01-23 00:00","21877.861",
"2022-01-24 00:00","38478.336",
"2022-01-25 00:00","43527.84",
"2022-01-26 00:00","39508.543",
"2022-01-27 00:00","37351.914",
"2022-01-28 00:00","20917.875",
"2022-01-29 00:00","38596.566",
"2022-01-30 00:00","33600.37",
"2022-01-31 00:00","37094.43",
"2022-02-01 00:00","34359.406",
"2022-02-02 00:00","34545.14",
"2022-02-03 00:00","35565.305",
"2022-02-04 00:00","18356.596",
"2022-02-05 00:00","35683.875",
"2022-02-06 00:00","33264.19",
"2022-02-07 00:00","35382.992",
"2022-02-08 00:00","35204.29",
"2022-02-09 00:00","353.0852",
"2022-02-10 00:00","35375.895",
"2022-02-11 00:00","38283.293",
"2022-02-12 00:00","17243.555",
"2022-02-13 00:00","21665.578",
"2022-02-14 00:00","354.8853",
"2022-02-15 00:00","34537.695",
"2022-02-16 00:00","32154.791",
"2022-02-17 00:00","325.89484",
"2022-02-18 00:00","3600.661",
"2022-02-19 00:00","33425.29",
"2022-02-20 00:00","33647.145",
"2022-02-21 00:00","33663.707",
"2022-02-22 00:00","34210.453",
"2022-02-23 00:00","33856.29",
"2022-02-24 00:00","3664.535",
"2022-02-25 00:00","20701.455",
"2022-02-26 00:00","34199.83",
"2022-02-27 00:00","18697.453",
"2022-02-28 00:00","35085.73",
"2022-03-01 00:00","3704.2188",
"2022-03-02 00:00","33411.2",
"2022-03-03 00:00","34170.492",
"2022-03-04 00:00","37184.055",
"2022-03-05 00:00","36170.45",
"2022-03-06 00:00","34888.47",
"2022-03-07 00:00","20640.59",
"2022-03-08 00:00","34253.73",
"2022-03-09 00:00","32726.648",
"2022-03-10 00:00","34554.68",
"2022-03-11 00:00","17916.309",
"2022-03-12 00:00","35954.145",
"2022-03-13 00:00","19564.346",
"2022-03-14 00:00","41616.277",
"2022-03-15 00:00","3783.7026",
"2022-03-16 00:00","35671.582",
"2022-03-17 00:00","38173.02",
"2022-03-18 00:00","36153.816",
"2022-03-19 00:00","33294.918",
"2022-03-20 00:00","33217.062",
"2022-03-21 00:00","33879.652",
"2022-03-22 00:00","20590.438",
"2022-03-23 00:00","3580.514",
"2022-03-24 00:00","35696.97",
"2022-03-25 00:00","20377.787",
"2022-03-26 00:00","377.232",
"2022-03-27 00:00","34939.26",
"2022-03-28 00:00","36854.035",
"2022-03-29 00:00","34856.504",
"2022-03-30 00:00","33517.566",
"2022-03-31 00:00","35055.273",
"2022-04-01 00:00","3668.7188",
"2022-04-02 00:00","32412.105",
"2022-04-03 00:00","32598.992",
"2022-04-04 00:00","3478.378",
"2022-04-05 00:00","34876.316",
"2022-04-06 00:00","16909.69",
"2022-04-07 00:00","33906.51",
"2022-04-08 00:00","32678.057",
"2022-04-09 00:00","3286.9673",
"2022-04-10 00:00","31450.922",
"2022-04-11 00:00","3100.8872",
"2022-04-12 00:00","34592.934",
"2022-04-13 00:00","18550.367",
